what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328804783052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328804816189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328805431428
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328805434146
executed,command,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.quickdiff.toggle",1328805463208
started,bundle,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets",1328805495199
started,bundle,org.eclipse.gef,3.7.1.v20110830-1143,"org.eclipse.gef",1328805495228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328805495278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328805497269
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328805512799
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328805513104
executed,command,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.quickdiff.toggle",1328805519597
executed,command,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors.lineNumberToggle",1328805522079
executed,command,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors.lineNumberToggle",1328805526202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328805530655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328805532845
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1328805536907
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1328805536944
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1328805536958
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1328805537113
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1328805537133
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1328805537203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328805537257
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop\\Layouts'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328805537374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328805549298
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328805560671
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1328805562824
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1328805562855
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1328805562924
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1328805563790
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328805563919
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1328806001397
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328806002361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328806005586
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop\\Layouts'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328806005861
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328806011302
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1328806013385
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328806015237
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1328806015504
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328806023814
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328806024083
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1328806032313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328806045671
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop\\Layouts'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328806045867
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328806062414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328806063507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328806065690
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328806074611
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328806074681
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328806086911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328806262920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328806708779
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328806720321
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328806720367
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328806724152
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328806728587
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328806728716
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1328806748295
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1328806748454
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1328806748672
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1328806748799
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1328806748898
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1328806749428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328806750682
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328806764982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328806775209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328806782792
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1328806789844
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1328806791265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328806792348
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328806792573
started,bundle,org.eclipse.wst.xsl.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.launching",1328806803177
started,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.launching",1328806803231
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328806806127
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1328806806321
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1328806806362
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328806810556
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1328806810557
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328806813125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328806814769
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1328806817540
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1328806817716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328806818018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328806818044
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328806824442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328806825677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328806842833
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328806842911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328806927004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328807103555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328807304869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328807397029
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328807400680
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328807401011
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328807401083
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328807402513
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328807402791
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328807402842
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328807527250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328807530855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328807582928
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328807584421
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328807590067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328807590828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328807654298
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328807654334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328807667433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328808298991
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328808301161
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808302480
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328808469361
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328808500617
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328808500995
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808641208
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328808641208
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328808654907
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808669855
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808669944
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328808753546
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808755237
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808755325
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328808764750
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808765130
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328808769706
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808769928
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328808771643
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808776266
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328808776293
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328808777295
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808778086
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328808779066
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328808780276
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1328808781651
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328808782946
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328808784281
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328808785473
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808786772
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808787905
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328808789281
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328808790724
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328808792481
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808795829
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808800341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328808806958
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328808807107
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808815062
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328808816247
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328808817393
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328808837718
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328808838641
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328808838789
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1328808848993
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328809012692
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328809053427
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328809053668
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328809056584
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328809056585
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328809058468
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328809058716
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328809058984
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328809061382
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328809061382
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328809062602
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328809062789
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328809063737
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328809065688
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1328809065688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328809069092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328809073083
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328809073308
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328809073319
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328809073319
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328809092293
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328809097986
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328809123278
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328809123411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328809159526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328809570411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328809572113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328809590472
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328809829128
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328809836656
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328809836728
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328810145125
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328810149015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328810315851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328810327855
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1328810472188
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328810472401
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1328810479894
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1328810484895
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328810485160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328811032337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328811033569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328811036897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328811040605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328811042052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328811815151
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1328811945426
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328811947995
